5,10.4,.0180
50,10.2,.352
100,10.2,.700
500,10.2,3.36
750,10.2,4.70
850,10.2,5.28
1000,10.2,5.92
1100,10.2,6.30
1200,10.2,6.60
1250,10.2,6.72
1300,10.2,6.80
1400,10.2,7.20
1500,10.2,7.28
1600,10.2,7.40
1700,10.2,7.60
1750,10.2,7.76
1800,10.2,8.10
1900,10.2,8.30
2000,10.2,8.40
2100,10.2,8.50
2500,10.2,9.00
3000,10.2,9.20
4000,10.2,9.50
5000,10.2,9.80
