-0.003	0.00016	-0.003	0.00022	-0.003	0.00027	-0.003	0.0003	-0.00375	0.00039	-0.0035	0.00042	-0.004	0.00051	-0.00425	0.00059	-0.0045	0.00063	-0.00475	0.00071
-0.00225	0.00013	-0.0025	0.00018	-0.0025	0.00022	-0.002	0.00025	-0.003	0.00031	-0.00225	0.00035	-0.003	0.00041	-0.003	0.00047	-0.0035	0.00051	-0.0035	0.00057
-0.00225	0.0001	-0.0025	0.00014	-0.0025	0.00017	-0.00225	0.00021	-0.00325	0.00025	-0.0025	0.0003	-0.00325	0.00032	-0.00325	0.00037	-0.004	0.0004	-0.0035	0.00045
-0.00175	0.00008	-0.002	0.00011	-0.0025	0.00014	-0.002	0.00017	-0.00275	0.0002	-0.0025	0.00023	-0.0025	0.00026	-0.0025	0.0003	-0.003	0.00033	-0.00275	0.00036
-0.00125	0.00007	-0.0015	0.0001	-0.00125	0.00012	-0.00175	0.00014	-0.00175	0.00017	-0.002	0.0002	-0.002	0.00023	-0.00175	0.00026	-0.002	0.00028	-0.002	0.00031
-0.00125	0.00006	-0.0015	0.00008	-0.0015	0.00011	-0.0015	0.00012	-0.002	0.00015	-0.00175	0.00017	-0.002	0.0002	-0.00175	0.00022	-0.0025	0.00024	-0.002	0.00027
-0.00125	0.00005	-0.0015	0.00007	-0.0015	0.00009	-0.0015	0.0001	-0.002	0.00012	-0.00175	0.00014	-0.00225	0.00016	-0.002	0.00019	-0.0025	0.0002	-0.002	0.00022
-0.0015	0.00004	-0.0015	0.00006	-0.00175	0.00007	-0.00175	0.00008	-0.00225	0.0001	-0.002	0.00011	-0.00225	0.00013	-0.00225	0.00015	-0.0025	0.00016	-0.0025	0.00018
-0.002	0.00003	-0.002	0.00004	-0.00225	0.00005	-0.00225	0.00006	-0.003	0.00007	-0.00275	0.00008	-0.00325	0.0001	-0.003	0.00011	-0.0035	0.00012	-0.0035	0.00013
-0.00075	0.00002	-0.001	0.00003	-0.001	0.00004	-0.001	0.00005	-0.0015	0.00006	-0.0015	0.00007	-0.0015	0.00008	-0.0015	0.00009	-0.002	0.0001	-0.00175	0.00011
-0.00325	0.00001	-0.00375	0.00001	-0.00425	0.00002	-0.005	0.00002	-0.0055	0.00002	-0.006	0.00003	-0.006	0.00003	-0.00625	0.00003	-0.007	0.00004	-0.007	0.00004
-0.00125	0	-0.0015	0	-0.00175	0.00001	-0.00225	0.00001	-0.0025	0.00001	-0.0025	0.00001	-0.0025	0.00001	-0.003	0.00001	-0.0035	0.00002	-0.00325	0.00001
-0.00125	0	-0.0015	0	-0.00175	0	-0.002	0	-0.00275	0	-0.00275	0	-0.003	0	-0.00325	0	-0.004	0	-0.004	0
-0.00125	0	-0.0015	0	-0.002	-0.00001	-0.0025	-0.00001	-0.003	-0.00001	-0.00325	-0.00001	-0.00375	-0.00001	-0.004	-0.00001	-0.0045	-0.00002	-0.005	-0.00001
-0.0015	-0.00001	-0.002	-0.00001	-0.0025	-0.00002	-0.003	-0.00002	-0.00375	-0.00002	-0.0045	-0.00003	-0.005	-0.00003	-0.00575	-0.00003	-0.007	-0.00004	-0.00775	-0.00004
-0.00525	-0.00002	-0.0065	-0.00003	-0.01	-0.00004	-0.0145	-0.00005	-0.02075	-0.00006	-0.03	-0.00006	-0.036	-0.00008	-0.045	-0.00009	-0.0525	-0.0001	-0.0595	-0.00011
-0.002	-0.00003	-0.003	-0.00004	-0.005	-0.00005	-0.00675	-0.00006	-0.013	-0.00007	-0.0165	-0.00008	-0.017	-0.00009	-0.018	-0.00011	-0.019	-0.00011	-0.0185	-0.00013
-0.00575	-0.00004	-0.0095	-0.00005	-0.0185	-0.00007	-0.0215	-0.00008	-0.031	-0.0001	-0.0305	-0.00011	-0.018	-0.00013	-0.0325	-0.00015	-0.032	-0.00016	-0.031	-0.00018
-0.00675	-0.00005	-0.012	-0.00007	-0.0195	-0.00009	-0.019	-0.0001	-0.02175	-0.00013	-0.0205	-0.00014	-0.0205	-0.00016	-0.01925	-0.00018	-0.0185	-0.0002	-0.01625	-0.00022
-0.01	-0.00006	-0.0155	-0.00008	-0.01775	-0.00011	-0.01575	-0.00012	-0.01725	-0.00015	-0.01575	-0.00017	-0.014	-0.00019	-0.01275	-0.00022	-0.012	-0.00024	-0.01025	-0.00026
-0.013	-0.00007	-0.0135	-0.00009	-0.0155	-0.00012	-0.013	-0.00013	-0.0115	-0.00017	-0.01175	-0.00019	-0.01075	-0.00023	-0.00875	-0.00026	-0.008	-0.00028	-0.00725	-0.00031
-0.01325	-0.00008	-0.017	-0.00011	-0.01325	-0.00014	-0.01225	-0.00015	-0.01125	-0.0002	-0.01	-0.00022	-0.00775	-0.00026	-0.0065	-0.0003	-0.006	-0.00032	-0.0055	-0.00036
-0.018	-0.0001	-0.0175	-0.00013	-0.01475	-0.00017	-0.013	-0.00018	-0.01125	-0.00025	-0.0095	-0.00027	-0.0085	-0.00032	-0.00725	-0.00036	-0.0075	-0.00039	-0.0065	-0.00043
-0.0205	-0.00013	-0.019	-0.00017	-0.0155	-0.00021	-0.01025	-0.00023	-0.01075	-0.00032	-0.00725	-0.00033	-0.0085	-0.00041	-0.0075	-0.00047	-0.007	-0.00048	-0.007	-0.00055
-0.0155	-0.00016	-0.0125	-0.00021	-0.01	-0.00026	-0.00675	-0.00027	-0.0075	-0.00039	-0.0055	-0.0004	-0.0065	-0.00051	-0.00575	-0.00058	-0.005	-0.00062	-0.00575	-0.00069
-0.01525	-0.00021	-0.013	-0.00028	-0.0105	-0.00036	-0.00825	-0.00035	-0.008	-0.00052	-0.00725	-0.00052	-0.0075	-0.00066	-0.00675	-0.00077	-0.0075	-0.00082	-0.00675	-0.00091
-0.009	-0.00026	-0.0075	-0.00035	-0.006	-0.00044	-0.0055	-0.00044	-0.0055	-0.00064	-0.0055	-0.00064	-0.005	-0.00082	-0.00525	-0.00096	-0.0055	-0.00101	-0.005	-0.00113
-0.0065	-0.00031	-0.005	-0.00041	-0.0045	-0.00052	-0.00375	-0.00051	-0.00425	-0.00076	-0.00325	-0.00073	-0.00425	-0.00098	-0.004	-0.00115	-0.0045	-0.00121	-0.004	-0.00134
0.002	-0.00027	0.002	-0.00035	0.00225	-0.00044	0.00175	-0.00045	0.0025	-0.00065	0.00225	-0.00065	0.00325	-0.00083	0.003	-0.00096	0.0025	-0.00102	0.003	-0.00114
0.0025	-0.00022	0.0025	-0.00029	0.00275	-0.00036	0.0025	-0.00037	0.00325	-0.00053	0.00325	-0.00053	0.0035	-0.00068	0.0035	-0.00078	0.003	-0.00083	0.0035	-0.00093
0.00275	-0.00017	0.003	-0.00022	0.0035	-0.00028	0.00275	-0.00029	0.004	-0.0004	0.0035	-0.00041	0.00425	-0.00052	0.0045	-0.00059	0.004	-0.00063	0.0045	-0.0007
0.00225	-0.00013	0.0025	-0.00018	0.0025	-0.00022	0.002	-0.00025	0.003	-0.00032	0.00225	-0.00035	0.003	-0.00042	0.00325	-0.00047	0.003	-0.0005	0.00325	-0.00056
0.00225	-0.0001	0.0025	-0.00014	0.00275	-0.00017	0.002	-0.00021	0.00325	-0.00025	0.0025	-0.00028	0.003	-0.00033	0.0035	-0.00037	0.003	-0.0004	0.0035	-0.00044
0.00175	-0.00008	0.002	-0.00012	0.002	-0.00014	0.002	-0.00017	0.0025	-0.00021	0.0025	-0.00023	0.0025	-0.00027	0.00275	-0.0003	0.0025	-0.00032	0.00275	-0.00036
0.00125	-0.00007	0.0015	-0.0001	0.0015	-0.00012	0.0015	-0.00014	0.00175	-0.00018	0.002	-0.0002	0.00175	-0.00023	0.002	-0.00026	0.0015	-0.00028	0.002	-0.00031
0.00125	-0.00006	0.0015	-0.00008	0.0015	-0.00011	0.0015	-0.00012	0.00175	-0.00015	0.00175	-0.00017	0.00175	-0.0002	0.002	-0.00022	0.0015	-0.00024	0.002	-0.00027
0.00125	-0.00005	0.0015	-0.00007	0.0015	-0.00009	0.0015	-0.0001	0.002	-0.00013	0.002	-0.00014	0.00175	-0.00016	0.00225	-0.00019	0.002	-0.0002	0.002	-0.00022
0.00125	-0.00004	0.0015	-0.00005	0.00175	-0.00007	0.00175	-0.00009	0.00225	-0.0001	0.00225	-0.00012	0.00225	-0.00013	0.0025	-0.00015	0.002	-0.00016	0.0025	-0.00018
0.00175	-0.00003	0.002	-0.00004	0.0025	-0.00005	0.00225	-0.00006	0.00275	-0.00007	0.00275	-0.00008	0.003	-0.0001	0.00325	-0.00011	0.003	-0.00012	0.00325	-0.00013
0.001	-0.00002	0.001	-0.00003	0.00125	-0.00004	0.00125	-0.00005	0.00125	-0.00005	0.00125	-0.00007	0.00125	-0.00008	0.0015	-0.00009	0.0015	-0.0001	0.0015	-0.0001
0.003	-0.00001	0.0035	-0.00001	0.00425	-0.00002	0.00475	-0.00002	0.00525	-0.00002	0.00575	-0.00003	0.00575	-0.00003	0.0065	-0.00003	0.0065	-0.00004	0.007	-0.00004
0.00125	0	0.0015	0	0.00175	-0.00001	0.002	-0.00001	0.00225	-0.00001	0.0025	-0.00001	0.0025	-0.00001	0.003	-0.00001	0.003	-0.00002	0.0035	-0.00001
0.00125	0	0.0025	0	0.002	0	0.002	0	0.0025	0	0.00275	0	0.00275	0	0.0035	0	0.003	0	0.004	0
0.00125	0	0.0025	0.00001	0.002	0.00001	0.0025	0.00001	0.003	0.00001	0.00325	0.00001	0.0035	0.00001	0.00425	-0.00001	0.0045	0.00002	0.005	0.00001
0.00125	0.00001	0.0015	0.00001	0.0025	0.00002	0.00325	0.00002	0.0035	0.00002	0.0045	0.00003	0.00475	0.00003	0.006	0.00003	0.0065	0.00004	0.008	0.00004
0.00425	0.00002	0.007	0.00003	0.0105	0.00004	0.015	0.00005	0.02025	0.00006	0.028	0.00007	0.0365	0.00008	0.047	0.00009	0.055	0.0001	0.06275	0.00011
0.0015	0.00003	0.0025	0.00003	0.00525	0.00005	0.0085	0.00006	0.01325	0.00007	0.01425	0.00008	0.0175	0.00009	0.01875	0.00011	0.0185	0.00012	0.019	0.00013
0.004	0.00003	0.011	0.00005	0.02	0.00007	0.025	0.00008	0.0315	0.0001	0.03	0.00011	0.0335	0.00013	0.03425	0.00015	0.033	0.00016	0.032	0.00018
0.0035	0.00004	0.0135	0.00007	0.0205	0.00009	0.02075	0.0001	0.02225	0.00012	0.0205	0.00013	0.021	0.00016	0.01975	0.00019	0.018	0.0002	0.01625	0.00023
0.005	0.00005	0.016	0.00008	0.01825	0.00011	0.01675	0.00012	0.01775	0.00015	0.01625	0.00016	0.015	0.00019	0.013	0.00022	0.0115	0.00024	0.01	0.00027
0.00725	0.00006	0.016	0.0001	0.016	0.00013	0.014	0.00014	0.01425	0.00017	0.011	0.00019	0.0105	0.00023	0.009	0.00026	0.0075	0.00028	0.007	0.00032
0.01	0.00007	0.013	0.00011	0.01375	0.00014	0.013	0.00017	0.0115	0.0002	0.009	0.00022	0.0075	0.00026	0.0065	0.0003	0.0055	0.00032	0.00525	0.00037
0.017	0.00008	0.0175	0.00013	0.01375	0.00017	0.013	0.00021	0.01175	0.00025	0.01	0.00027	0.00825	0.00032	0.00725	0.00037	0.0065	0.00039	0.006	0.00045
0.0185	0.00011	0.0195	0.00017	0.0155	0.00021	0.0095	0.00025	0.01075	0.00031	0.00775	0.00033	0.00825	0.00041	0.0075	0.00047	0.007	0.0005	0.00675	0.00057
0.01625	0.00013	0.013	0.00021	0.0105	0.00027	0.0065	0.00029	0.00725	0.00038	0.00525	0.00038	0.006	0.0005	0.006	0.00059	0.0055	0.00062	0.0055	0.00071
0.016	0.00017	0.012	0.00028	0.01	0.00036	0.00825	0.00038	0.008	0.0005	0.007	0.00049	0.007	0.00066	0.007	0.00077	0.0065	0.00081	0.00675	0.00094
0.00975	0.00023	0.0075	0.00035	0.0065	0.00044	0.00625	0.00047	0.006	0.00063	0.00575	0.00064	0.00475	0.00082	0.005	0.00096	0.005	0.00102	0.005	0.00116
0.0065	0.00027	0.005	0.00041	0.00475	0.00053	0.004	0.00055	0.004	0.00073	0.00325	0.00072	0.004	0.00098	0.00425	0.00114	0.004	0.00121	0.004	0.00138
